,Depth,Height,Width,Weight,Clarity,Cut,Polish,Symmetry,Fluorescence,Colour,Shape,Price
2188,4.6,4.43,3,0.51,60,40,40,40,10,11,60,1131.6
2189,4.54,4.48,3.25,0.6,60,40,40,40,10,5,80,1701.7
2190,4.6,3.26,2.19,0.32,90,40,40,30,10,1,30,1161.2
2191,5.51,5.56,3.58,0.7,60,30,40,40,10,4,40,1523.34
2192,5.32,5.16,3.48,0.8,60,40,40,40,10,14,60,2946.6
2193,4.24,4.71,2.67,0.3,90,40,30,30,10,5,10,923.13
2194,8.27,5.4,3.39,0.9,70,40,40,30,10,12,50,6503.29
2195,4.93,4.96,3.23,0.5,60,20,30,20,10,1,90,2094.92
2196,6.02,5.86,3.93,1.2,70,40,40,30,10,2,60,2140.45
2197,4.75,4.79,2.88,0.4,50,40,40,30,10,7,90,974.83
2198,4.91,4.95,3.16,0.5,50,30,40,30,20,12,90,2187.06
2199,3.92,3.95,2.43,0.23,70,40,40,40,10,12,90,925.68
2200,4.93,4.97,3.19,0.5,40,30,40,30,10,1,90,2028.98
2201,4.89,4.95,3.22,0.5,60,20,40,20,10,1,90,2106.75
2202,5.76,4.65,3.15,0.7,50,40,40,30,10,14,60,2365.95
2203,6.28,5.12,3.47,0.91,90,40,40,40,10,6,60,1579.34
2204,5.88,5.4,3.77,1,70,30,40,20,10,14,60,4971.72
2205,5.06,5.09,3.17,0.5,50,40,40,40,20,7,90,1537.96
2206,5.35,4.87,3.22,0.7,90,40,40,30,10,1,60,3846.12
2207,4.19,4.27,2.68,0.3,50,30,30,20,10,11,90,864.27
2208,5.07,5.1,3.09,0.5,50,30,20,30,10,1,90,2052.37
2209,4.27,4.3,2.66,0.3,80,40,40,40,20,13,90,863.25
2210,3.85,3.86,2.36,0.21,90,40,40,40,10,12,90,911.48
2211,4.63,3.4,2.25,0.35,90,40,30,30,20,1,30,1151.31
2212,3.94,3.97,2.39,0.23,80,40,40,30,10,4,90,928.86
2213,4.72,5.3,3.07,0.46,40,40,40,20,10,3,10,955.29
2214,4.25,4.33,2.62,0.29,60,30,30,20,20,11,90,785.48
2215,3.81,3.76,2.63,0.31,80,40,40,20,10,14,80,926.91
2216,4.09,4.13,2.7,0.29,60,20,30,30,20,12,90,930.55
2217,4.53,4.44,3.19,0.5,50,40,40,20,10,14,80,1467.94
2218,3.79,3.8,2.29,0.2,80,40,40,40,10,1,90,871.35
2219,5.75,5.23,3.54,0.9,40,40,40,30,60,1,60,2620.85
2220,3.92,3.92,2.44,0.23,70,40,40,40,10,1,90,941.25
2221,7.82,4.34,2.7,0.52,80,40,40,30,20,1,20,2008.37
2222,5.66,3.75,2.31,0.31,70,40,40,30,10,12,70,1114.96
2223,4.43,4.34,3.16,0.53,80,40,40,30,10,14,80,1941.39
2224,7.18,4.32,2.69,0.5,50,40,40,30,10,12,50,1585.65
2225,6.14,5.32,3.62,1.01,60,40,40,40,20,3,60,4861.1
2226,6.01,4.85,3.29,0.8,60,40,40,30,10,1,60,3122.16
2227,4.95,5.01,3.2,0.5,90,30,40,20,20,4,90,2331.59
2228,4.3,4.31,2.68,0.31,70,40,40,40,20,7,90,931.63
2229,5.22,5.24,3.23,0.55,50,30,40,40,20,14,90,2108.97
2230,6.54,6.51,4.49,1.71,50,40,40,30,10,16,60,4948.29
2231,4.57,4.5,3.12,0.5,50,40,40,20,10,3,80,1548.04
2232,4.17,4.63,2.6,0.3,70,40,30,30,10,4,10,1141.09
2233,5.05,5,3.45,0.75,70,30,40,40,40,1,60,3400.33
2234,5.99,4.45,2.8,0.5,70,30,40,30,10,14,70,1801.64
2235,4.73,4.77,2.89,0.4,90,40,40,40,10,4,90,2023.3
2236,6.6,4.43,2.7,0.5,40,40,40,30,10,14,70,1268.26
2237,4.01,4.58,2.73,0.3,50,30,40,20,20,11,10,718.28
2238,4.33,3.27,2.27,0.31,70,30,40,30,20,14,30,945.76
2239,5.36,5.39,3.19,0.55,40,40,40,40,10,14,90,2033.56
2240,4.27,4.3,2.68,0.3,40,40,40,40,10,5,90,901.8
2241,4.88,4.96,3.16,0.5,60,30,30,20,20,12,90,1997.22
2242,8.3,5.32,3.27,0.9,60,30,40,30,10,14,50,5421.55
2243,4.84,4.21,2.85,0.5,50,40,40,40,10,1,60,1462.71
2244,3.98,4.01,2.44,0.23,70,40,40,40,10,12,90,925.68
2245,6.54,5.68,3.86,1.2,80,40,40,40,10,7,60,4133.16
2246,6.46,4.51,2.83,0.53,70,40,40,30,20,3,70,1807.95
2247,7.38,6.9,4.29,1.7,70,40,40,30,40,12,60,13262.9
2248,3.94,3.96,2.46,0.23,70,40,40,40,10,1,90,951.72
2249,4.32,5,3.06,0.4,70,20,40,30,40,11,10,1001.16
2250,4.03,4.01,2.89,0.4,70,40,40,30,10,3,80,1256.73
2251,7.39,6.97,4.72,2,60,40,40,40,40,1,60,18073.74
2252,4.76,4.81,2.85,0.4,50,30,40,30,10,4,90,1540.6
2253,4.95,5.24,2.96,0.46,50,30,40,20,10,5,10,1021.39
2254,4.92,4.81,3.46,0.7,80,20,40,30,60,17,60,1160.33
2255,6.01,4.45,2.84,0.5,80,30,40,30,20,14,70,1684.09
2256,3.94,3.96,2.4,0.23,70,40,40,40,10,12,90,920.22
2257,3.95,3.96,2.39,0.23,70,40,40,40,10,14,90,886.02
2258,5.22,3.4,2.26,0.38,60,40,30,30,10,12,30,1055.39
2259,6.2,4.4,2.77,0.5,60,30,40,30,20,4,70,1860.74
2260,4.3,4.35,2.55,0.3,50,30,40,30,20,11,90,879.02
2261,8.33,5.51,3.4,1,40,40,40,30,10,13,70,2366.05
2262,4.82,4.27,2.92,0.51,60,30,40,30,20,7,60,924.29
2263,4.01,4.02,2.38,0.23,70,40,40,40,10,1,90,946.26
2264,4.21,4.24,2.65,0.3,40,30,40,40,10,12,90,897.81
2265,4.19,4.53,2.55,0.3,60,30,40,20,10,5,10,817.66
2266,5.22,5.24,3.26,0.55,80,40,40,40,20,11,90,2106.2
2267,3.9,3.92,2.42,0.23,70,40,40,40,10,1,90,941.25
2268,8.79,5.33,3.4,1,70,30,40,40,60,1,50,6608.6
2269,6.01,5.9,3.94,1.26,50,40,40,30,20,2,60,2444.16
2270,4.4,4.32,3.14,0.53,70,40,30,30,10,3,80,1789.27
2271,4.92,4.98,3.24,0.5,60,20,40,20,10,12,90,2105.05
2272,6.57,6.19,4.1,1.51,70,40,30,30,10,2,60,2329.11
2273,6.32,5.2,3.53,1,60,40,40,30,10,3,60,5005.46
2274,3.93,3.96,2.47,0.23,70,40,40,40,10,12,90,935.79
2275,3.99,4.02,2.4,0.23,70,40,40,40,10,12,90,935.79
2276,5.09,5.16,3.09,0.5,40,30,30,30,10,11,90,1538.91
2277,4.15,4.83,2.74,0.32,70,40,40,20,10,14,10,1095.73
2278,5.64,5.59,3.72,1,50,40,40,40,10,3,60,4338.9
2279,7.29,4.56,2.87,0.59,60,30,40,30,20,3,50,2002.26
2280,4.44,4.48,2.68,0.32,50,40,40,40,10,3,90,1082.19
2281,4.98,4.97,3.37,0.71,40,40,40,40,10,5,60,2088.89
2282,5.1,5.12,3.2,0.51,40,40,40,40,20,4,90,2067.92
2283,3.94,3.96,2.42,0.23,80,40,40,40,10,14,90,895.38
2284,5.19,3.65,2.28,0.4,80,40,40,30,40,3,30,1169.48
2285,5.12,5.16,3.02,0.5,60,20,40,20,40,1,90,2109.38
2286,5.24,5.27,3.29,0.56,70,40,40,40,20,5,90,2447.07
2287,5.5,5.53,3.29,0.6,40,40,40,40,10,12,90,1963.33
2288,5.08,5.11,3.18,0.5,40,40,40,40,20,5,90,1539.81
2289,4.5,4.53,2.69,0.32,40,40,40,40,20,1,90,1040.04
2290,6.12,4.5,2.76,0.5,50,40,40,30,10,12,70,1401.35
2291,5.08,5.15,3.02,0.5,40,30,40,30,10,1,90,2101.62
2292,4.14,4.83,2.72,0.31,70,40,40,30,10,3,10,1103.49
2293,4.75,4.28,2.9,0.51,60,40,20,20,10,2,60,1364.27
2294,4.14,4.55,2.75,0.3,60,30,40,30,60,4,10,1008.85
2295,5.33,3.89,2.53,0.51,70,40,40,30,20,7,30,1193.29
2296,7.35,6.72,4.57,1.9,50,40,40,40,20,4,60,19184.02
2297,4.36,4.28,3.12,0.5,60,40,30,20,10,12,80,1732.44
2298,4,4.03,2.46,0.24,60,40,40,40,10,12,90,940.3
2299,4.31,4.19,2.89,0.41,80,40,40,30,10,3,80,1285.89
2300,4.26,4.24,3.15,0.51,40,30,40,30,10,1,80,1451.69
2301,4.16,4.46,2.67,0.3,40,30,40,30,10,12,10,832.33
2302,7.89,5.09,3.15,0.8,40,40,30,30,20,7,70,1257.36
2303,3.69,3.72,2.17,0.18,100,40,40,40,10,1,90,837.19
2304,6.28,6.35,3.98,1,40,40,40,40,10,4,40,2062.13
2305,4.33,4.34,2.65,0.3,40,40,40,40,20,3,90,937.81
2306,4.27,4.3,2.67,0.3,70,40,40,40,20,7,90,899.79
2307,6.04,5.09,3.42,0.9,60,40,40,30,10,2,60,1611.08
2308,3.81,3.79,2.38,0.21,80,40,40,40,20,1,90,940.96
2309,8.26,5.29,3.33,0.9,50,40,40,30,20,12,50,4362.47
2310,5.15,4.79,3.31,0.7,60,30,40,30,10,3,60,2171.12
2311,5.35,3.94,2.22,0.3,50,30,40,30,40,4,70,893.23
2312,4.59,4.61,2.85,0.37,100,40,40,40,10,4,90,1978.97
2313,4.96,3.54,2.39,0.4,70,40,40,30,40,4,30,1283.05
2314,5.11,5.13,3.13,0.5,70,40,40,40,10,11,90,2105.05
2315,6.92,4.19,2.68,0.5,80,30,40,30,10,12,50,2116.08
2316,4.99,5.05,3.17,0.5,50,30,40,30,10,1,90,2197.98
2317,5.03,5.06,3.17,0.5,50,40,40,40,10,5,90,2040.22
2318,4.41,4.34,3.07,0.5,60,40,40,30,10,12,80,1679.9
2319,5.21,5.25,3.02,0.5,50,30,40,30,20,4,90,2123.65
2320,3.99,4.02,2.43,0.23,60,40,40,40,10,12,90,915.2
2321,5.07,5.09,3.18,0.5,90,40,40,40,10,11,90,1997.91
2322,3.97,3.98,2.45,0.23,70,40,40,40,10,1,90,941.25
2323,4.44,3.3,2.13,0.3,50,30,30,30,10,12,30,897.27
2324,3.78,3.72,2.51,0.3,80,40,40,30,10,4,80,1048.85
2325,5.6,5.58,3.78,1.02,40,40,40,40,20,2,60,3196.62
2326,3.95,3.97,2.37,0.23,70,40,40,40,10,12,90,925.68
2327,6,4.48,2.81,0.5,50,40,40,40,10,12,70,1596.87
2328,4.03,4.05,2.46,0.24,60,40,40,40,10,12,90,951.23
2329,5.14,5.18,3.1,0.5,50,40,40,40,10,14,90,2448.49
2330,4.29,4.31,2.64,0.3,40,40,40,40,10,14,90,951.03
2331,5.89,5.35,3.52,0.9,50,40,40,30,10,12,60,3650.11
2332,4.35,4.58,2.56,0.3,70,20,30,20,10,14,10,1005.8
2333,4.01,4.04,2.49,0.24,60,40,40,40,10,12,90,940.3
2334,4.29,4.31,2.68,0.3,60,40,40,40,20,11,90,932.78
2335,4.96,4.98,3.19,0.5,60,30,40,30,20,5,90,2087.15
2336,4.11,4.89,2.85,0.34,60,40,40,30,10,14,10,1141.88
2337,3.93,3.94,2.45,0.23,70,40,40,40,10,1,90,946.26
2338,5.76,4.28,2.56,0.4,60,40,30,30,10,12,70,1305.46
2339,9.13,6.05,3.54,1.2,40,30,30,30,10,1,50,5413.8
2340,5.41,5.1,3.47,0.8,60,40,40,30,10,11,60,2166.14
2341,3.77,3.73,2.65,0.3,70,40,40,30,10,1,80,927.73
2342,4.93,4.98,3.18,0.5,70,30,30,30,10,14,90,2507.96
2343,5.6,5.22,3.64,0.9,80,30,40,40,20,3,60,3847.49
2344,6.34,4.51,2.8,0.51,60,40,40,30,10,12,70,1974.78
2345,4.2,4.14,3.11,0.5,50,20,40,30,20,2,60,1018.38
2346,6.3,5.33,3.62,1.01,40,40,40,40,40,5,60,2772.47
2347,4.73,4.45,3.01,0.52,50,40,40,40,10,1,60,1542.87
2348,3.91,3.95,2.43,0.23,70,40,40,30,10,1,90,909.74
2349,5.77,5.24,3.54,0.92,90,40,40,40,10,13,60,2089.31
2350,5.59,5.55,3.76,0.97,40,40,40,40,10,12,60,3072.35
2351,8.33,4.35,2.52,0.51,90,40,40,20,40,12,20,2018.08
2352,8.47,5.39,3.42,1,40,40,40,30,40,17,70,2237.73
2353,4.27,4.3,2.65,0.3,70,30,40,40,20,11,90,926.68
2354,6.15,4.09,2.48,0.4,70,40,40,30,10,3,70,1185.06
2355,4.65,3.48,2.46,0.38,70,30,40,20,20,1,30,1042.53
2356,3.95,3.98,2.38,0.23,60,40,30,30,10,1,90,915.2
2357,5.81,5.46,3.7,1,60,40,40,30,10,6,60,2258.86
2358,4.5,4.53,2.84,0.35,90,40,40,40,10,14,90,1526.92
2359,8.82,4.03,2.33,0.5,60,40,40,40,20,4,20,2010.47
2360,7.33,7.32,4.91,2.01,60,40,40,40,10,3,60,18024.06
2361,4.48,3.31,2.07,0.3,60,40,40,20,10,1,30,947.99
2362,4.93,4.98,3.16,0.5,70,30,40,30,40,1,90,2331.59
2363,4.42,4.44,2.57,0.3,50,30,20,20,10,1,90,929.75
2364,5.2,4.31,2.91,0.53,60,40,40,30,40,12,60,1525.01
2365,5.83,5.05,3.38,0.83,60,40,40,30,10,5,60,2181.55
2366,5,5.05,3.17,0.5,50,30,40,30,40,1,90,2050.02
2367,4.61,5.19,2.89,0.39,50,30,40,30,20,14,10,984.66
2368,5.63,5.34,3.63,0.9,50,40,40,30,10,12,60,3778.83
2369,4.11,4.65,2.6,0.3,60,40,40,20,20,4,10,1023.48
2370,4.36,4.38,2.6,0.3,60,40,40,40,20,7,90,792.85
2371,5.08,4.63,3.14,0.61,50,40,40,40,10,12,60,1984.55
2372,4.18,4.58,2.71,0.3,50,40,30,30,10,1,10,954.02
2373,5.23,5.27,3.28,0.56,60,40,40,40,20,11,90,2062.41
2374,4.75,3.2,2.05,0.3,90,40,30,30,40,4,30,1042.29
2375,3.98,4,2.44,0.23,70,40,40,40,10,1,90,930.75
2376,3.9,3.93,2.43,0.23,70,40,40,40,10,12,90,930.75
2377,6.19,5.61,3.7,1.06,40,40,40,30,20,2,60,3143.29
2378,4.08,4.84,2.74,0.3,60,40,40,20,20,1,10,1034.69
2379,7.04,6.82,4.51,1.7,90,40,40,40,10,1,60,7931.24
2380,4.96,5.01,3.2,0.5,50,30,30,20,20,5,90,1532.76
2381,4.56,4.48,3.22,0.55,60,40,40,30,10,14,80,1884.69
2382,4.3,4.58,2.71,0.3,70,40,40,20,10,12,10,1096
2383,7,4.53,2.73,0.55,90,40,40,30,10,7,70,1325.28
2384,5.09,5.13,3.07,0.5,40,30,40,20,10,3,90,1533.62
2385,4.84,4.9,3.25,0.5,50,20,30,30,10,12,90,2062.7
2386,3.94,3.96,2.46,0.23,70,40,40,40,10,1,90,951.72
2387,4.36,4.38,2.74,0.32,60,40,40,40,10,7,90,901.53
2388,4.16,4.5,2.68,0.3,60,30,30,20,10,14,10,1006.26
2389,5.01,3.27,2.14,0.34,80,40,40,30,10,12,30,1141.31
2390,4.43,4.4,3.05,0.5,60,40,40,30,10,4,80,1939.41
2391,9.42,8.98,6.07,4.01,60,40,40,40,40,14,60,64733.52
2392,4.41,4.36,3.15,0.5,70,40,40,30,10,3,80,1707.56
2393,7.58,7.22,5.07,2.4,80,30,40,40,10,12,60,36787.55
2394,3.93,3.95,2.4,0.23,70,40,40,40,10,4,90,915.2
2395,7.82,7.72,5.18,2.7,60,40,40,30,10,2,60,12996.87
2396,5.06,5.09,3.17,0.5,50,40,40,40,40,4,90,1985.15
2397,5.09,4.71,3.18,0.61,90,40,40,30,10,14,60,2331.78
2398,3.94,4.6,2.68,0.3,60,20,30,30,20,4,10,1023.48
2399,4.64,3.08,2.15,0.3,70,30,30,20,10,1,30,952.01
2400,4.36,4.3,3.07,0.52,90,40,40,20,20,5,80,1661.47
2401,4.23,4.27,2.67,0.3,60,40,30,30,60,5,90,921.57
2402,4.97,4.85,3.37,0.7,70,30,40,40,10,14,60,3007.03
2403,4.04,4.67,2.62,0.3,50,30,40,30,10,5,10,788.23
2404,6.23,4.62,2.87,0.53,70,40,40,40,10,3,70,2045.27
2405,3.91,3.95,2.43,0.23,70,40,40,40,10,4,90,915.2
2406,5.14,4.99,3.4,0.72,40,40,40,40,10,12,60,2066.33
2407,4.31,4.33,2.67,0.3,60,40,40,40,10,13,90,829.28
2408,3.97,3.98,2.39,0.23,80,40,40,40,10,12,90,975.43
2409,4.9,4.83,3.47,0.66,50,40,40,20,10,14,80,1802.08
2410,5.86,5.45,3.6,0.96,50,40,40,30,10,12,60,4324.44
2411,4.02,4.04,2.38,0.23,100,40,40,40,10,14,90,935.4
2412,3.98,4.71,2.78,0.3,40,40,30,20,10,12,10,848.6
2413,4.36,4.35,3.11,0.5,80,40,30,20,10,14,80,1707.81
2414,4.08,4.1,2.39,0.24,70,30,40,40,10,12,90,929.35
2415,4.94,5,3.19,0.5,40,30,40,30,10,1,90,2086.47
2416,4.12,4.19,2.7,0.3,50,20,40,20,10,12,90,942.34
2417,5.05,4.26,2.79,0.5,50,40,40,30,10,1,60,1358.27
2418,5.87,5.3,3.61,0.96,60,30,40,30,10,14,60,4340.03
2419,3.96,3.99,2.45,0.23,70,40,40,40,10,1,90,946.26
2420,4.9,4.96,3.17,0.5,60,30,40,30,10,14,90,2448.27
2421,3.94,3.97,2.44,0.23,70,40,40,40,10,12,90,930.75
2422,4.37,4.35,3.15,0.5,80,40,30,20,20,12,80,1721.32
2423,4.26,3.24,2.3,0.3,60,20,40,20,10,14,30,875.99
2424,5.51,5.08,3.46,0.8,70,40,40,40,10,11,60,1986.43
2425,5.14,4.69,3.11,0.63,50,40,40,40,10,4,60,1950.29
2426,5.75,5.24,3.55,0.91,70,40,40,30,10,7,60,2319.07
2427,5.39,5.32,3.61,0.9,80,40,40,30,10,11,60,2736.16
2428,5.81,5.5,3.73,1.01,40,40,40,40,10,12,60,3304.58
2429,4,4.03,2.45,0.24,60,40,40,40,10,12,90,945.54
2430,5.49,5.47,3.7,0.93,40,40,40,30,10,5,60,2235.37
2431,3.93,3.95,2.42,0.23,70,40,40,40,10,4,90,920.22
2432,4.9,4.83,3.19,0.66,40,40,40,40,20,8,60,981.59
2433,6.16,5.96,3.76,1.21,50,40,40,30,10,8,60,2394.42
2434,4.48,4.45,3.24,0.52,60,40,40,20,10,5,80,1641.28
2435,5.49,5.38,3.76,0.96,60,30,40,40,10,6,60,1825.91
2436,5.43,5.3,3.6,0.9,60,40,40,40,10,14,60,4147.44
2437,5.29,3.48,2.33,0.3,40,40,30,20,10,11,70,617.86
2438,4.79,3.57,2.41,0.4,60,30,20,20,10,12,30,1139.08
2439,3.93,3.96,2.47,0.23,70,40,40,40,10,12,90,925.68
2440,5,5.01,3.1,0.47,40,40,40,40,10,14,90,1523.91
2441,5.03,5.06,3.16,0.5,50,30,40,30,10,4,90,2304.07
2442,4.56,3.34,2.18,0.3,70,30,30,20,10,12,30,934.76
2443,5.05,5.07,3.17,0.5,80,40,40,40,10,11,90,2092.25
2444,5.64,5.61,3.66,1.01,70,40,40,20,20,2,60,2263.49
2445,4.98,4.99,3.19,0.5,40,30,40,40,10,1,90,2077.96
2446,5.04,5.08,3.18,0.5,40,40,40,40,40,1,90,1997.75
2447,3.94,3.96,2.41,0.23,80,40,40,30,10,14,90,869.37
2448,8.49,5.81,3.27,1,50,20,40,30,10,14,50,5425.03
2449,5.1,5.13,3.16,0.5,40,40,40,40,10,1,90,2073.7
2450,4.62,4.52,2.94,0.53,80,40,30,20,40,2,60,1530.67
2451,6.47,6.24,4.24,1.51,50,40,40,30,10,2,60,3825.69
2452,5.94,5.15,3.49,0.9,50,40,40,30,10,5,60,2998.6
2453,5.91,5.05,3.52,0.9,40,30,40,30,20,6,60,1295.14
2454,3.72,3.74,2.29,0.19,100,40,40,40,10,4,90,897.36
2455,3.68,3.69,2.26,0.19,100,40,40,40,10,4,90,885.12
2456,5.22,4.67,3.34,0.7,40,20,40,30,10,1,60,1558.52
2457,5.07,3.26,2.1,0.34,60,40,30,30,20,12,30,1056.25
2458,5.42,3.85,2.38,0.5,80,30,30,10,10,5,30,1310.72
2459,5.13,5.15,3.15,0.5,70,40,40,40,10,11,90,2023.1
2460,3.96,3.98,2.4,0.23,70,40,40,40,10,12,90,925.68
2461,3.98,4,2.42,0.23,70,40,40,40,10,1,90,935.79
2462,5.37,4.93,3.33,0.71,40,40,30,30,10,1,60,2163.98
2463,5.19,5.2,3.14,0.51,50,40,40,40,60,14,90,2061.92
2464,4.93,3.17,2.08,0.31,80,40,30,30,10,4,30,974.57
2465,4.01,4.03,2.47,0.24,80,40,40,40,10,12,90,1040.04
2466,3.93,3.96,2.39,0.23,70,40,40,40,10,12,90,925.68
2467,5.06,5.09,3.16,0.5,50,40,40,40,10,5,90,2056.05
2468,4.07,4.52,2.61,0.3,60,40,30,20,20,6,10,575.28
2469,4.25,4.2,2.99,0.43,90,40,40,20,10,4,80,1681.7
2470,4.22,4.47,2.73,0.3,50,20,30,10,20,11,10,676.71
2471,6.09,5.29,3.58,1,90,40,40,40,10,13,60,3219.29
2472,5.02,3.75,2.7,0.5,60,20,30,20,20,11,30,1173.79
2473,5.03,5.06,3.18,0.5,40,40,40,40,10,14,90,1975.38
2474,7.3,4.29,2.69,0.5,70,40,30,40,10,4,50,2036.76
2475,5.16,5.18,3.09,0.5,60,40,40,30,10,5,90,1984.23
2476,7.04,5.24,3.29,0.8,50,30,40,30,20,7,70,1299
2477,5.25,5.29,3.15,0.53,90,40,40,40,20,11,90,2095.58
2478,4.19,4.25,2.71,0.31,60,30,20,30,10,3,90,951.49
2479,6.6,4.42,2.78,0.5,70,30,30,30,10,12,50,2003.66
2480,3.91,3.93,2.41,0.23,70,40,40,40,10,12,90,930.75
2481,3.94,3.97,2.4,0.23,60,40,40,40,10,1,90,951.72
2482,4.79,4.6,3.02,0.56,70,40,40,40,40,4,60,1834.26
2483,5.11,5.14,3.13,0.5,40,40,30,40,10,1,90,2088.84
2484,4.08,4.85,2.85,0.33,50,40,40,20,20,5,10,798.1
2485,3.92,3.94,2.43,0.23,70,40,40,30,10,1,90,904.71
2486,5.98,5.26,3.68,1,70,30,40,40,20,7,60,3024.32
2487,4.35,4.36,2.61,0.3,50,30,30,20,10,12,90,951.47
2488,5.28,5.16,3.5,0.81,60,40,40,40,10,5,60,2434.07
2489,5.12,5.15,3.14,0.5,70,40,40,40,10,11,90,2020.34
2490,3.93,3.95,2.45,0.23,70,40,30,30,10,1,90,904.71
2491,5.4,5.41,3.31,0.59,40,40,40,40,10,3,90,2085.3
2492,5.47,3.59,2.43,0.47,90,40,40,30,10,12,30,1699.57
2493,3.98,4,2.42,0.23,80,40,40,40,10,14,90,905.47
2494,4.71,3.13,2.11,0.3,60,40,40,20,10,1,30,941.87
2495,4.19,4.23,2.7,0.3,50,20,20,20,10,12,90,923.08
2496,5.87,4.92,3.32,0.8,80,40,40,30,40,4,60,3250.53
2497,5.09,5.12,3.18,0.51,70,40,40,30,20,7,90,1471.86
2498,4.04,4.73,2.62,0.3,50,30,40,30,10,12,10,855.14
2499,6.67,4.43,2.62,0.5,70,40,40,20,10,5,70,1651.2
2500,4.19,4.71,2.64,0.3,50,30,40,30,10,3,10,808.01
2501,9.44,5.86,3.73,1.3,40,30,30,30,10,3,50,4092.27
2502,5.85,4.96,3.37,0.8,80,40,40,40,10,11,60,2257.61
2503,6.8,5.02,3.04,0.67,60,40,40,20,60,1,70,2257.32
2504,3.94,3.96,2.41,0.23,70,40,40,40,10,12,90,935.79
2505,5.82,5.44,3.67,1.02,70,40,30,30,10,2,60,3340.76
2506,5.87,5.59,3.74,1,70,40,40,30,40,10,60,2147.95
2507,5.03,5.06,3.18,0.5,50,40,40,30,40,1,90,2105.76
2508,4.57,4.35,2.88,0.5,50,40,30,20,20,2,60,1303.67
2509,6.88,3.79,2.27,0.36,70,40,30,30,20,12,20,1032.86
2510,5.83,3.89,2.66,0.6,50,40,30,20,10,11,30,1407.79
2511,5.03,5.06,3.12,0.5,40,30,40,30,10,1,90,1533.66
2512,4.24,4.74,2.85,0.3,40,30,40,20,10,3,10,737.53
2513,3.95,3.98,2.39,0.23,90,40,40,40,10,3,90,884.87
2514,5.13,5.16,3.14,0.5,50,40,40,40,10,14,90,2304.05
2515,7.41,5.5,3.51,0.9,50,30,30,30,10,4,70,2364.86
2516,6.28,4.59,2.77,0.51,50,40,40,40,60,5,70,1312.26
2517,5.48,4.99,3.38,0.8,60,40,40,30,40,11,60,1978.08
2518,4.44,4.37,3.02,0.5,60,40,40,30,10,3,80,1786.5
2519,4.43,4.46,2.78,0.33,60,40,40,40,10,7,90,923.59
2520,3.89,3.92,2.44,0.23,70,40,40,40,10,1,90,946.26
2521,4.33,4.37,2.62,0.3,60,40,40,30,20,11,90,915
2522,3.72,3.72,2.7,0.3,80,30,40,30,10,11,80,749.7
2523,4.73,4.76,2.96,0.41,50,40,40,40,10,14,90,1534.03
2524,3.59,3.61,2.26,0.18,100,40,40,40,10,1,90,840.83
2525,5.13,5.17,3.05,0.5,50,30,30,20,10,12,90,2187.06
2526,6.89,4.53,2.84,0.59,60,40,40,30,10,12,70,2031.18
2527,3.98,4.72,2.78,0.31,70,40,40,20,10,12,10,1135.41
2528,4.33,4.65,2.57,0.3,60,30,30,20,10,14,10,1006.26
2529,3.8,3.82,2.4,0.21,80,40,40,40,10,1,90,898.02
2530,5.62,4.07,2.38,0.35,70,40,40,40,20,5,70,929.55
2531,6.09,4.43,2.83,0.5,60,30,30,20,60,5,70,1324.27
2532,6.17,6.2,3.8,0.91,50,40,40,40,10,4,40,1812.92
2533,4.28,4.29,2.64,0.3,40,40,40,30,10,3,90,937.81
2534,5.57,4.85,3.28,0.75,40,40,40,30,10,12,60,2623.1
2535,3.69,3.71,2.31,0.19,70,40,40,40,10,1,90,807.74
2536,4.07,4.65,2.76,0.3,50,40,40,20,10,14,10,923.59
2537,4.62,3.25,2.09,0.3,60,30,30,30,10,1,30,1013.32
2538,7.53,4.72,2.71,0.6,70,40,30,30,10,11,70,1746.29
2539,6.79,4.28,2.64,0.5,50,40,40,30,10,11,70,1349.58
2540,3.96,3.98,2.41,0.23,70,40,40,40,10,12,90,935.79
2541,5.73,5.77,3.41,0.7,40,40,30,30,10,7,90,2057.14
2542,4.44,4.34,3.22,0.5,40,30,40,30,20,12,80,1344.4
2543,4.73,4.76,2.92,0.4,50,40,40,40,60,12,90,1329.03
2544,4.38,4.37,3.05,0.5,60,40,40,30,10,14,80,1733.48
2545,3.98,3.99,2.48,0.24,70,40,40,40,10,12,90,951.23
2546,4.28,4.3,2.63,0.3,50,40,40,40,10,11,90,886.1
2547,4.29,4.52,2.46,0.3,60,20,40,30,10,5,10,858.18
2548,4.5,3.4,2.1,0.3,80,40,40,30,10,4,30,1041.82
2549,3.92,3.95,2.44,0.23,70,40,40,40,10,12,90,935.79
2550,3.89,3.91,2.45,0.23,70,40,40,40,10,12,90,925.68
2551,3.99,4.68,2.74,0.3,70,40,30,30,10,14,10,1091.99
2552,4.34,4.27,3.07,0.5,90,40,40,20,10,11,80,1448.04
2553,8.14,7.15,4.98,2.5,50,30,40,30,10,12,60,30238.26
2554,5,3.23,2.13,0.32,80,40,30,20,10,1,30,1059.43
2555,4.92,4.98,3.16,0.5,50,30,30,20,10,1,90,2088.23
2556,4.21,4.25,2.66,0.3,50,30,40,20,10,12,90,950.46
2557,4.63,3.35,2.15,0.32,70,40,40,30,10,12,30,1034.6
2558,5.32,3.83,2.47,0.5,50,40,30,20,10,14,30,1660.54
